"route","title","meta_description","h1_count","text_length","broken_internal_links","redirect_covered_links","implemented_redirect_covered_links","broken_images","placeholder_images","canonical","missing_from_sitemap","redirected_active_page","notes"
"/directory/animal-clinic-of-east-durham/","Animal Clinic of East Durham - Veterinarian in Bowmanville, Ontario | LeashFree.ca","Animal Clinic of East Durham provides veterinary care for dogs and cats in Bowmanville, Ontario.","1","1683","","","","","0","https://leashfree.ca/directory/animal-clinic-of-east-durham/","no","no",""
"/directory/animal-clinic-of-regina/","Animal Clinic of Regina - Veterinarian in Regina, SK | LeashFree.ca","Animal Clinic of Regina provides veterinary care for dogs and cats in Regina, SK.","1","1777","","","","","0","https://leashfree.ca/directory/animal-clinic-of-regina/","no","no",""
"/directory/animal-emergency-clinic-of-durham-region/","Animal Emergency Clinic of Durham Region - Veterinarian in Whitby, Ontario | LeashFree.ca","Animal Emergency Clinic of Durham Region provides veterinary care for dogs and cats in Whitby, Ontario.","1","1791","","","","","0","https://leashfree.ca/directory/animal-emergency-clinic-of-durham-region/","no","no",""
"/directory/animal-emergency-clinic-of-the-fraser-valley/","Animal Emergency Clinic of the Fraser Valley - Veterinarian in Langley, BC | LeashFree.ca","Animal Emergency Clinic of the Fraser Valley provides veterinary care for dogs and cats in Langley, BC.","1","1804","","","","","0","https://leashfree.ca/directory/animal-emergency-clinic-of-the-fraser-valley/","no","no",""
"/directory/animal-guardian-society/","Animal Guardian Society – Animal Shelter & Rescue in Blackstock | LeashFree.ca","Durham Region animal rescue and adoption organization offering humane education, responsible pet ownership support, pet training and microchipping.","1","2093","","","","","0","https://leashfree.ca/directory/animal-guardian-society/","no","no",""
"/directory/animal-health-clinic/","Animal Health Clinic - Veterinarian in Sault Ste. Marie, Ontario | LeashFree.ca","Animal Health Clinic provides veterinary care for dogs and cats in Sault Ste. Marie, Ontario.","1","1718","","","","","0","https://leashfree.ca/directory/animal-health-clinic/","no","no",""
"/directory/animal-health-partners/","Animal Health Partners - Veterinarian in Mississauga, Ontario | LeashFree.ca","Animal Health Partners provides veterinary care for dogs and cats in Mississauga, Ontario.","1","1695","","","","","0","https://leashfree.ca/directory/animal-health-partners/","no","no",""
"/directory/animal-health-services/","Animal Health Services - Veterinarian in St. Catharines, Ontario | LeashFree.ca","Animal Health Services provides veterinary care for dogs and cats in St. Catharines, Ontario.","1","1716","","","","","0","https://leashfree.ca/directory/animal-health-services/","no","no",""
"/directory/animal-hospital/","Animal Hospital - Veterinarian in Sault Ste. Marie, Ontario | LeashFree.ca","Animal Hospital provides veterinary care for dogs and cats in Sault Ste. Marie, Ontario.","1","1689","","","","","0","https://leashfree.ca/directory/animal-hospital/","no","no",""
"/directory/animal-hospital-of-aurora/","Animal Hospital of Aurora - Veterinarian in Aurora, Ontario | LeashFree.ca","Animal Hospital of Aurora provides veterinary care for dogs and cats in Aurora, Ontario.","1","1723","","","","","0","https://leashfree.ca/directory/animal-hospital-of-aurora/","no","no",""
"/directory/animal-hospital-of-bowmanville/","Animal Hospital of Bowmanville - Veterinarian in Bowmanville, Ontario | LeashFree.ca","Animal Hospital of Bowmanville provides veterinary care for dogs and cats in Bowmanville, Ontario.","1","1691","","","","","0","https://leashfree.ca/directory/animal-hospital-of-bowmanville/","no","no",""
"/directory/animal-hospital-of-manitoba/","Animal Hospital of Manitoba - Veterinarian in Winnipeg, Manitoba | LeashFree.ca","Animal Hospital of Manitoba provides veterinary care for dogs and cats in Winnipeg, Manitoba.","1","1854","","","","","0","https://leashfree.ca/directory/animal-hospital-of-manitoba/","no","no",""
"/directory/animal-hospital-of-milton/","Animal Hospital of Milton – Veterinarian in Milton, Ontario | LeashFree.ca","Animal Hospital of Milton provides comprehensive veterinary care, surgery, and dentistry for dogs and cats in a friendly, community-focused setting.","1","2347","","","","","0","https://leashfree.ca/directory/animal-hospital-of-milton/","no","no",""
"/directory/animal-hospital-of-milton-e6f9b/","Animal Hospital of Milton – Veterinarian in Milton | LeashFree.ca","Animal Hospital of Milton in downtown Milton, Ontario offers comprehensive veterinary services, including wellness care, surgery, dentistry, and diagnostics for dogs and cats.","1","2473","","","","","0","https://leashfree.ca/directory/animal-hospital-of-milton-e6f9b/","no","no",""
"/directory/animal-hospital-of-oakville/","Animal Hospital of Oakville – Trusted Veterinarian in Oakville, Ontario | LeashFree.ca","The Animal Hospital of Oakville provides comprehensive veterinary care, surgery, and dentistry in a welcoming environment for dogs and cats.","1","2333","","","","","0","https://leashfree.ca/directory/animal-hospital-of-oakville/","no","no",""
"/directory/animal-hospital-of-stoney-creek/","Animal Hospital of Stoney Creek - Veterinarian in Hamilton, Ontario | LeashFree.ca","Animal Hospital of Stoney Creek provides veterinary care for dogs and cats in Hamilton, Ontario.","1","1824","","","","","0","https://leashfree.ca/directory/animal-hospital-of-stoney-creek/","no","no",""
"/directory/animal-hospital-of-unionville/","Animal Hospital of Unionville - Veterinarian in Markham, Ontario | LeashFree.ca","Animal Hospital of Unionville provides veterinary care for dogs and cats in Markham, Ontario.","1","1733","","","","","0","https://leashfree.ca/directory/animal-hospital-of-unionville/","no","no",""
"/directory/animal-hospital-of-windsor/","Animal Hospital Of Windsor - Veterinarian in Windsor, Ontario | LeashFree.ca","Animal Hospital Of Windsor provides veterinary care for dogs and cats in Windsor, Ontario.","1","1796","","","","","0","https://leashfree.ca/directory/animal-hospital-of-windsor/","no","no",""
"/directory/animal-medical-centre/","Animal Medical Centre - Veterinarian in Sydney, Nova Scotia | LeashFree.ca","Animal Medical Centre provides veterinary care for dogs and cats in Sydney, Nova Scotia.","1","1778","","","","","0","https://leashfree.ca/directory/animal-medical-centre/","no","no",""
"/directory/animal-medical-centre-north/","Animal Medical Centre North - Veterinarian in Grande Prairie, AB | LeashFree.ca","Animal Medical Centre North provides veterinary care for dogs and cats in Grande Prairie, AB.","1","1764","","","","","0","https://leashfree.ca/directory/animal-medical-centre-north/","no","no",""
"/directory/animal-rescue-krew/","Animal Rescue Krew – Animal Shelter & Rescue in Quinte West | LeashFree.ca","Foster-based cat rescue placing stray and abandoned cats and kittens in volunteer foster homes until adoption, with viewing through partner pet stores and even…","1","2223","","","","","0","https://leashfree.ca/directory/animal-rescue-krew/","no","no",""
"/directory/animals-first-clinic/","Animals First Clinic - Veterinarian in Grande Prairie, AB | LeashFree.ca","Animals First Clinic provides veterinary care for dogs and cats in Grande Prairie, AB.","1","1735","","","","","0","https://leashfree.ca/directory/animals-first-clinic/","no","no",""
"/directory/annex-animal-hospital/","Annex Animal Hospital - Veterinarian in Toronto, Ontario | LeashFree.ca","Annex Animal Hospital provides veterinary care for dogs and cats in Toronto, Ontario.","1","1738","","","","","0","https://leashfree.ca/directory/annex-animal-hospital/","no","no",""
"/directory/annex-cat-rescue/","Annex Cat Rescue – Animal Shelter & Rescue in Toronto | LeashFree.ca","Volunteer-run cat rescue in Toronto focused on rescue, adoption and support for cats in need.","1","1814","","","","","0","https://leashfree.ca/directory/annex-cat-rescue/","no","no",""
"/directory/antigonish-veterinary-clinic/","Antigonish Veterinary Clinic - Veterinarian in Antigonish, Nova Scotia | LeashFree.ca","Antigonish Veterinary Clinic provides veterinary care for dogs and cats in Antigonish, Nova Scotia.","1","2008","","","","","0","https://leashfree.ca/directory/antigonish-veterinary-clinic/","no","no",""
"/directory/applewood-veterinary-hospital-mississauga/","Applewood Veterinary Hospital – Veterinarian in Mississauga | LeashFree.ca","Applewood Veterinary Hospital in Mississauga, Ontario provides wellness care, diagnostics, surgery, and dentistry for dogs and cats in the Applewood area.","1","2447","","","","","0","https://leashfree.ca/directory/applewood-veterinary-hospital-mississauga/","no","no",""
"/directory/aquitaine-animal-hospital-mississauga/","Aquitaine Animal Hospital – Veterinarian in Meadowvale Town Centre | LeashFree.ca","Aquitaine Animal Hospital provides full-service veterinary care for dogs and cats in the Meadowvale Town Centre area of Mississauga.","1","2133","","","","","0","https://leashfree.ca/directory/aquitaine-animal-hospital-mississauga/","no","no",""
"/directory/arborg-veterinary-services/","Arborg Veterinary Services - Veterinarian in Arborg, Manitoba | LeashFree.ca","Arborg Veterinary Services provides veterinary care for dogs and cats in Arborg, Manitoba.","1","1783","","","","","0","https://leashfree.ca/directory/arborg-veterinary-services/","no","no",""
"/directory/arc-animal-hospital/","Arc Animal Hospital - Veterinarian in Mississauga, Ontario | LeashFree.ca","Arc Animal Hospital provides veterinary care for dogs and cats in Mississauga, Ontario.","1","1599","","","","","0","https://leashfree.ca/directory/arc-animal-hospital/","no","no",""
"/directory/ardiel-animal-hospital/","Ardiel Animal Hospital - Veterinarian in Meaford, Ontario | LeashFree.ca","Ardiel Animal Hospital provides veterinary care for dogs and cats in Meaford, Ontario.","1","1773","","","","","0","https://leashfree.ca/directory/ardiel-animal-hospital/","no","no",""
"/directory/armitage-animal-clinic/","Armitage Animal Clinic - Veterinarian in Newmarket, Ontario | LeashFree.ca","Armitage Animal Clinic provides veterinary care for dogs and cats in Newmarket, Ontario.","1","1708","","","","","0","https://leashfree.ca/directory/armitage-animal-clinic/","no","no",""
"/directory/arnprior-animal-hospital/","Arnprior Animal Hospital - Veterinarian in Arnprior, Ontario | LeashFree.ca","Arnprior Animal Hospital provides veterinary care for dogs and cats in Arnprior, Ontario.","1","1788","","","","","0","https://leashfree.ca/directory/arnprior-animal-hospital/","no","no",""
"/directory/arnprior-district-humane-society/","Arnprior & District Humane Society – Animal Shelter & Rescue in Arnprior | LeashFree.ca","Non-profit no-kill humane society shelter serving Arnprior and surrounding Ottawa Valley communities with rescue, sheltering and adoption services.","1","2171","","","","","0","https://leashfree.ca/directory/arnprior-district-humane-society/","no","no",""
"/directory/arrowhead-veterinary-centre/","Arrowhead Veterinary Centre - Veterinarian in Cochrane, AB | LeashFree.ca","Arrowhead Veterinary Centre provides veterinary care for dogs and cats in Cochrane, AB.","1","1748","","","","","0","https://leashfree.ca/directory/arrowhead-veterinary-centre/","no","no",""
"/directory/arrowwood-animal-hospital/","Arrowwood Animal Hospital - Veterinarian in Winnipeg, Manitoba | LeashFree.ca","Arrowwood Animal Hospital provides veterinary care for dogs and cats in Winnipeg, Manitoba.","1","1887","","","","","0","https://leashfree.ca/directory/arrowwood-animal-hospital/","no","no",""
"/directory/arthur-veterinary-clinic/","Arthur Veterinary Clinic - Veterinarian in Arthur, Ontario | LeashFree.ca","Arthur Veterinary Clinic provides veterinary care for dogs and cats in Arthur, Ontario.","1","1754","","","","","0","https://leashfree.ca/directory/arthur-veterinary-clinic/","no","no",""
"/directory/aspen-valley-wildlife-sanctuary/","Aspen Valley Wildlife Sanctuary – Animal Shelter & Rescue in Rosseau | LeashFree.ca","Wildlife sanctuary and rehabilitation centre rescuing, rehabilitating and releasing native Ontario wildlife, with public visits by appointment only.","1","2252","","","","","0","https://leashfree.ca/directory/aspen-valley-wildlife-sanctuary/","no","no",""
"/directory/associate-pet-hospital/","Associate Pet Hospital - Veterinarian in Swift Current, SK | LeashFree.ca","Associate Pet Hospital provides veterinary care for dogs and cats in Swift Current, SK.","1","1741","","","","","0","https://leashfree.ca/directory/associate-pet-hospital/","no","no",""
"/directory/athabasca-veterinary-services/","Athabasca Veterinary Services - Veterinarian in Athabasca, AB | LeashFree.ca","Athabasca Veterinary Services provides veterinary care for dogs and cats in Athabasca, AB.","1","1670","","","","","0","https://leashfree.ca/directory/athabasca-veterinary-services/","no","no",""
"/directory/athens-vet-services/","Athens Vet Services - Veterinarian in Athens, Ontario | LeashFree.ca","Athens Vet Services provides veterinary care for dogs and cats in Athens, Ontario.","1","1754","","","","","0","https://leashfree.ca/directory/athens-vet-services/","no","no",""
"/directory/atlantic-veterinary-college-veterinary-teaching-hospital/","Atlantic Veterinary College Veterinary Teaching Hospital - Veterinarian in Charlottetown, Prince Edward Island | LeashFree.ca","Atlantic Veterinary College Veterinary Teaching Hospital provides veterinary care for dogs and cats in Charlottetown, Prince Edward Island.","1","2288","","","","","0","https://leashfree.ca/directory/atlantic-veterinary-college-veterinary-teaching-hospital/","no","no",""
